,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU9007,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU9008,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU9009,NA,NA,NA,NA,NA,NA,NA
OTU9010,Alveolata,Ciliophora,Spirotrichea,Tintinnida,NA,NA,NA
OTU9011,Metazoa,Nematoda,Chromadorea,Spirurida,NA,NA,NA
OTU9012,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU9013,Fungi,NA,NA,NA,NA,NA,NA
OTU9014,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,NA
OTU9015,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU9016,Fungi,Basidiomycota,Geminibasidiomycetes,Geminibasidiales,Geminibasidiaceae,Geminibasidium,NA
OTU9019,Alveolata,Dinophyta,Dinophyceae,Prorocentrales,NA,NA,NA
OTU9020,Fungi,Ascomycota,Dothideomycetes,Trypetheliales,NA,NA,NA
OTU9021,Fungi,Ascomycota,Sordariomycetes,Xylariales,NA,NA,NA
OTU9022,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU9023,Metazoa,Arthropoda,Insecta,Diptera,NA,NA,NA
OTU9024,Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Kondoaceae,Bensingtonia,Bensingtonia ciliata
OTU9025,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU9028,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU9029,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,NA,NA,NA
OTU9032,Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
OTU9033,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Tuber,NA
OTU9034,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
OTU9035,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU9036,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU9037,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,NA,NA,NA
OTU9038,Alveolata,Dinophyta,Dinophyceae,Prorocentrales,NA,NA,NA
OTU9039,Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
OTU9040,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Phlebia,NA
OTU9041,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Cerrenaceae,Panus,Panus conchatus
OTU9042,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,NA
OTU9043,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,NA,NA
OTU9044,NA,NA,NA,NA,NA,NA,NA
OTU9045,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU9046,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,Archaeosporaceae,Palaeospora,NA
OTU9047,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA
OTU9049,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU9051,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,NA,NA
OTU9052,Metazoa,Arthropoda,Insecta,Diptera,NA,NA,NA
OTU9054,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU9055,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU9056,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU9057,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,NA,NA,NA
OTU9060,Alveolata,Ciliophora,Spirotrichea,Sporadotrichida,NA,NA,NA
OTU9062,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU9063,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,Melanomma,Melanomma pulvis-pyrius
OTU9064,Metazoa,Mollusca,Bivalvia,Ostreoida,NA,NA,NA
OTU9065,NA,NA,NA,NA,NA,NA,NA
OTU9066,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,NA,NA
OTU9067,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU9068,Fungi,Basidiomycota,Agaricomycetes,Russulales,Bondarzewiaceae,Heterobasidion,NA
OTU9069,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA
OTU9070,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
OTU9071,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU9072,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU9073,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,Rinodina,Rinodina degeliana
OTU9074,Metazoa,Bryozoa,Phylactolaemata,NA,NA,NA,NA
OTU9075,Metazoa,Arthropoda,Insecta,Diptera,NA,NA,NA
OTU9076,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,Glomus indicum
OTU9077,Fungi,Basidiomycota,Agaricomycetes,Gomphales,Gautieriaceae,Gautieria,NA
OTU9078,Fungi,NA,NA,NA,NA,NA,NA
OTU9079,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,NA
OTU9080,Fungi,Chytridiomycota,Synchytriomycetes,Synchytriales,NA,NA,NA
OTU9082,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU9083,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Bryochiton,Bryochiton perpusillus
OTU9085,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,NA,NA,NA
OTU9086,Metazoa,Craniata,Actinopterygii,Siluriformes,NA,NA,NA
OTU9087,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Extremaceae,NA,NA
OTU9089,Fungi,Glomeromycota,NA,NA,NA,NA,NA
OTU9091,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU9092,Alveolata,Apicomplexa,Aconoidasida,NA,NA,NA,NA
OTU9093,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,NA
OTU9094,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU9095,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU9096,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,NA,NA
OTU9097,Rhodoplantae,Rhodophyta,Florideophyceae,Gracilariales,NA,NA,NA
OTU9098,Alveolata,Ciliophora,Oligohymenophorea,Peniculida,NA,NA,NA
OTU9099,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus micaceus
OTU9101,Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
OTU9102,Metazoa,Arthropoda,Insecta,Diptera,NA,NA,NA
OTU9103,Viridiplantae,Monilophyta,Polypodiopsida,Polypodiales,NA,NA,NA
OTU9105,Protista,NA,NA,NA,NA,NA,NA
OTU9106,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiaceae,Venturia,NA
OTU9107,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU9108,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU9110,Metazoa,Annelida,Polychaeta,Phyllodocida,NA,NA,NA
OTU9111,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Clitocybe,Clitocybe festiva
OTU9112,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA
OTU9113,Alveolata,Dinophyta,Dinophyceae,Prorocentrales,NA,NA,NA
OTU9115,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU9116,Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
OTU9118,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU9121,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA
OTU9123,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU9124,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,NA,NA,NA
OTU9125,Fungi,Ascomycota,Eurotiomycetes,NA,NA,NA,NA
OTU9126,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU9128,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,Acaulospora,Acaulospora mellea
OTU9129,Fungi,Basidiomycota,Microbotryomycetes,NA,NA,NA,NA
OTU9130,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU9131,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma byssisedum
OTU9132,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,NA
OTU9134,Metazoa,Cnidaria,Hydrozoa,Hydroidolina,NA,NA,NA
OTU9135,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
OTU9136,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,NA
OTU9137,Rhizaria,Cercozoa,NA,Thaumatomonadida,NA,NA,NA
OTU9138,Euglenozoa,NA,NA,Kinetoplastida,NA,NA,NA
OTU9140,Fungi,Ascomycota,Lecanoromycetes,Ostropales,NA,NA,NA
OTU9141,Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
OTU9142,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU9143,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU9144,Fungi,Ascomycota,Sordariomycetes,NA,NA,Lentomitella,NA
OTU9145,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU9146,Viridiplantae,Chlorophyta,Trebouxiophyceae,Oocystales,NA,NA,NA
OTU9147,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU9148,Viridiplantae,Chlorophyta,Trebouxiophyceae,Microthamniales,NA,NA,NA
OTU9149,Fungi,Zoopagomycota,NA,NA,NA,NA,NA
OTU9150,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
OTU9151,Fungi,Basidiomycota,Microbotryomycetes,NA,Chrysozymaceae,Slooffia,Slooffia cresolica
OTU9153,Fungi,NA,NA,NA,NA,NA,NA
OTU9154,Fungi,Basidiomycota,Agaricomycetes,Russulales,Albatrellaceae,NA,NA
OTU9155,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma mesophaeum
OTU9156,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU9157,Rhizaria,Cercozoa,NA,Thaumatomonadida,NA,NA,NA
OTU9158,Fungi,NA,NA,NA,NA,NA,NA
OTU9159,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU9160,Fungi,Ascomycota,Eurotiomycetes,Coryneliales,Coryneliaceae,Caliciopsis,Caliciopsis pinea
OTU9161,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA
OTU9163,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU9164,Metazoa,Nematoda,Dorylaimea,Dorylaimida,NA,NA,NA
OTU9167,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU9169,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,NA,NA,NA
OTU9170,Rhodoplantae,Rhodophyta,Florideophyceae,Corallinales,NA,NA,NA
OTU9171,NA,NA,NA,NA,NA,NA,NA
OTU9173,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU9174,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,NA,NA,NA
OTU9176,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA
OTU9177,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU9178,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU9179,Fungi,Ascomycota,Dothideomycetes,Capnodiales,NA,NA,NA
OTU9180,Fungi,Ascomycota,Arthoniomycetes,NA,NA,NA,NA
OTU9181,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,NA,NA,NA
OTU9182,Viridiplantae,Chlorophyta,Trebouxiophyceae,Oocystales,NA,NA,NA
OTU9183,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,NA
OTU9184,Stramenopila,Oomycota,Oomycetes,Peronosporales,NA,NA,NA
OTU9185,Fungi,Mucoromycota,Umbelopsidomycetes,Umbelopsidales,Umbelopsidaceae,Umbelopsis,Umbelopsis ramanniana
OTU9186,Alveolata,Ciliophora,Oligohymenophorea,Apostomatida,NA,NA,NA
OTU9187,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
OTU9189,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU9190,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,NA,NA,NA
OTU9192,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Rhynchogastremataceae,Papiliotrema,Papiliotrema frias
OTU9193,Fungi,Calcarisporiellomycota,Calcarisporiellomycetes,Calcarisporiellales,Calcarisporiellaceae,Calcarisporiella,NA
OTU9194,Amoebozoa,Discosea,NA,NA,NA,NA,NA
OTU9195,Fungi,Zoopagomycota,Zoopagomycetes,Zoopagales,Piptocephalidaceae,Syncephalis,NA
OTU9196,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU9198,Viridiplantae,Anthophyta,Monocotyledonae,NA,NA,NA,NA
OTU9199,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,NA,NA
OTU9200,Fungi,Glomeromycota,Archaeosporomycetes,Archaeosporales,NA,NA,NA
OTU9201,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,NA,NA
OTU9202,Fungi,NA,NA,NA,NA,NA,NA
OTU9203,Fungi,Basidiomycota,Geminibasidiomycetes,Geminibasidiales,Geminibasidiaceae,Geminibasidium,NA
OTU9204,Fungi,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,NA,NA
OTU9205,Fungi,Mucoromycota,Endogonomycetes,Endogonales,NA,NA,NA
OTU9206,Metazoa,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA
OTU9207,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,Chalara,NA
OTU9208,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU9209,Alveolata,Apicomplexa,Coccidia,Eucoccidiorida,NA,NA,NA
OTU9210,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU9211,Fungi,Ascomycota,Sordariomycetes,Sordariales,NA,NA,NA
OTU9212,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza ammophila
OTU9213,NA,NA,NA,NA,NA,NA,NA
OTU9214,Fungi,Basidiomycota,Dacrymycetes,Dacrymycetales,Dacrymycetaceae,Dacrymyces,Dacrymyces minutus
OTU9215,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU9217,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU9218,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU9219,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA
OTU9220,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita exitialis
OTU9221,Protista,NA,NA,NA,NA,NA,NA
OTU9223,Fungi,Basidiomycota,Agaricomycetes,Boletales,Tapinellaceae,Tapinella,Tapinella atrotomentosa
OTU9224,Fungi,Ascomycota,Sordariomycetes,NA,NA,NA,NA
OTU9225,Fungi,NA,NA,NA,NA,NA,NA
OTU9226,Metazoa,Mollusca,Gastropoda,Basommatophora,NA,NA,NA
OTU9227,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Dichotomopilus,Dichotomopilus subfunicola
OTU9228,NA,NA,NA,NA,NA,NA,NA
OTU9229,Rhizaria,Cercozoa,NA,Thaumatomonadida,NA,NA,NA
OTU9230,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU9231,Viridiplantae,Chlorophyta,Trebouxiophyceae,Oocystales,NA,NA,NA
OTU9232,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,NA,NA
OTU9233,Fungi,Ascomycota,Dothideomycetes,Patellariales,NA,Hysteropatella,Hysteropatella prostii
OTU9234,Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
OTU9235,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,NA,NA,NA
OTU9236,Alveolata,Apicomplexa,Coccidia,Eucoccidiorida,NA,NA,NA
OTU9239,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Tricholoma ustale
OTU9240,Alveolata,Ciliophora,Oligohymenophorea,Astomatida,NA,NA,NA
OTU9241,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU9243,Rhizaria,Cercozoa,NA,Thaumatomonadida,NA,NA,NA
OTU9244,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,NA
OTU9245,Alveolata,Dinophyta,Dinophyceae,Peridiniales,NA,NA,NA
OTU9246,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius clandestinus
OTU9247,Fungi,Basidiomycota,Tremellomycetes,Tremellales,NA,NA,NA
OTU9248,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,NA,NA,NA
OTU9249,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,NA
OTU9250,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,Dominikia difficilevidera
OTU9253,Fungi,Basidiomycota,Agaricomycetes,Russulales,NA,NA,NA
OTU9254,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,NA,NA,NA
OTU9255,Fungi,Basidiomycota,Cystobasidiomycetes,Erythrobasidiales,NA,NA,NA
OTU9256,NA,NA,NA,NA,NA,NA,NA
OTU9257,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,Stilbella,NA
OTU9258,Amoebozoa,Discosea,NA,NA,NA,NA,NA
OTU9259,Metazoa,Mollusca,Gastropoda,Stylommatophora,NA,NA,NA
OTU9260,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,Pholiota ventricosa
OTU9262,Fungi,NA,NA,NA,NA,NA,NA
OTU9263,Fungi,Ascomycota,Dothideomycetes,Patellariales,Patellariaceae,Banhegyia,NA
OTU9264,Cryptista,Cryptophyta,NA,NA,NA,NA,NA
OTU9265,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Acaulosporaceae,NA,NA
OTU9266,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU9268,Fungi,Mucoromycota,Mucoromycetes,Mucorales,NA,NA,NA
OTU9269,Fungi,Basidiomycota,Agaricomycetes,Polyporales,NA,NA,NA
OTU9270,Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
OTU9271,Rhizaria,Cercozoa,NA,Thaumatomonadida,NA,NA,NA
OTU9273,Fungi,Chytridiomycota,NA,NA,NA,NA,NA
OTU9274,Fungi,Glomeromycota,Glomeromycetes,Gigasporales,Gigasporaceae,Cetraspora,Cetraspora gilmorei
OTU9275,Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
OTU9276,NA,NA,NA,NA,NA,NA,NA
OTU9277,Fungi,Ascomycota,Lecanoromycetes,Umbilicariales,NA,NA,NA
OTU9278,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU9279,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU9280,Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
OTU9281,Fungi,Ascomycota,Lecanoromycetes,Umbilicariales,NA,NA,NA
OTU9282,Fungi,Basidiomycota,NA,NA,NA,NA,NA
OTU9283,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU9285,Viridiplantae,Anthophyta,Eudicotyledonae,Asterales,NA,NA,NA
OTU9286,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Amphinema,NA
OTU9287,Fungi,Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Alatospora,NA
OTU9289,Metazoa,Arthropoda,Insecta,Diptera,NA,NA,NA
OTU9290,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe catalaunica
OTU9291,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces verruculosus
OTU9292,Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
OTU9293,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,Leohumicola,NA
OTU9295,Fungi,Ascomycota,Dothideomycetes,Venturiales,NA,NA,NA
OTU9296,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU9297,Metazoa,Arthropoda,Insecta,Diptera,NA,NA,NA
OTU9298,Metazoa,Craniata,Actinopterygii,Siluriformes,NA,NA,NA
OTU9299,Stramenopila,Ochrophyta,Bacillariophyceae,Thalassiosirales,NA,NA,NA
OTU9300,Fungi,Ascomycota,Pezizomycetes,Pezizales,NA,NA,NA
OTU9301,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU9302,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU9304,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,NA,NA
OTU9305,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU9307,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Infundichalara,NA
OTU9308,Stramenopila,Oomycota,Oomycetes,Saprolegniales,NA,NA,NA
OTU9311,Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,NA,NA,NA
OTU9312,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Pannariaceae,Pectenia,NA
OTU9313,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU9314,Metazoa,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA
OTU9315,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Podoscyphaceae,Hypochnicium,Hypochnicium albostramineum
OTU9316,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,NA,NA
OTU9317,Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
OTU9319,Fungi,Basidiomycota,Agaricomycetes,Boletales,NA,NA,NA
OTU9320,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius torvus
OTU9322,Viridiplantae,Chlorophyta,Trebouxiophyceae,Microthamniales,NA,NA,NA
OTU9323,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU9324,Viridiplantae,Chlorophyta,Trebouxiophyceae,NA,NA,NA,NA
OTU9325,Fungi,Mucoromycota,NA,NA,NA,Bifiguratus,Bifiguratus adelaidae
OTU9326,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Rachicladosporium,Rachicladosporium pini
OTU9327,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU9328,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU9329,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU9331,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Ascocoryne,Ascocoryne cylichnium
OTU9332,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,NA
OTU9333,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,NA,NA
OTU9334,Fungi,Ascomycota,Lecanoromycetes,Acarosporales,NA,NA,NA
OTU9335,Rhizaria,Cercozoa,NA,NA,NA,NA,NA
OTU9336,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe lanuginosa
OTU9337,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Bryochiton,Bryochiton perpusillus
OTU9338,Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
OTU9339,Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
OTU9340,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Pannariaceae,Pectenia,NA
OTU9341,Alveolata,Dinophyta,Dinophyceae,Prorocentrales,NA,NA,NA
OTU9342,Alveolata,Ciliophora,NA,NA,NA,NA,NA
OTU9343,Viridiplantae,Marchantiophyta,Jungermanniopsida,Porellales,NA,NA,NA
OTU9345,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
OTU9346,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU9347,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA
OTU9349,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA
OTU9350,Fungi,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA
OTU9351,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU9352,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU9353,Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
OTU9354,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA
OTU9355,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU9356,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,NA,NA
OTU9357,Fungi,Rozellomycota,NA,NA,NA,NA,NA
OTU9359,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,NA
OTU9360,Metazoa,Platyhelminthes,Trematoda,Strigeida,NA,NA,NA
OTU9363,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,NA
OTU9364,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA
OTU9365,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,NA,NA,NA
OTU9366,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Ramularia,Ramularia collo-cygni
OTU9367,Alveolata,Apicomplexa,Aconoidasida,NA,NA,NA,NA
OTU9368,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA
OTU9370,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,NA
OTU9371,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,Amanita exitialis
OTU9372,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hymenogastraceae,Hebeloma,Hebeloma leucosarx
OTU9373,Fungi,Ascomycota,NA,NA,NA,NA,NA
OTU9374,Fungi,NA,NA,NA,NA,NA,NA
OTU9375,Ichthyosporia,NA,Ichthyosporea,Dermocystida,NA,NA,NA
OTU9376,Fungi,Glomeromycota,NA,NA,NA,NA,NA
OTU9377,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,NA,NA,NA
OTU9378,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Daldinia,Daldinia loculata
OTU9379,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,NA,NA,NA
